"Ano","Municipio_COD-IBGE","Municipio_Nome","UF","Quantidade_Acidentes_com_CAT_Tipicos","Quantidade_Acidentes_com_CAT_Trajeto"	,"Quantidade_Acidentes_com_CAT_Doenca_Profissional","Quantidade_Obitos","Quantidade_Acidentes_Sem_CAT"
2002,330452,"RIO DAS OSTRAS","RJ",23,9,0,1,0
2002,330455,"RIO DE JANEIRO","RJ",10714,2935,1271,94,0
2002,330460,"SANTA MARIA MADALENA","RJ",22,2,2,0,0
2002,330470,"SANTO ANTONIO DE PADUA","RJ",39,11,2,2,0
2002,330475,"SAO FRANCISCO DE ITABAPOANA","RJ",4,0,0,0,0
2002,330480,"SAO FIDELIS","RJ",28,7,2,2,0
2002,330490,"SAO GONCALO","RJ",499,109,15,3,0
2002,330500,"SAO JOAO DA BARRA","RJ",15,4,2,1,0
2002,330510,"SAO JOAO DE MERITI","RJ",251,58,16,2,0
2002,330513,"SAO JOSE DE UBA","RJ",5,1,1,0,0
2002,330515,"SAO JOSE DO VALE DO RIO PRETO","RJ",6,1,0,0,0
2002,330520,"SAO PEDRO DA ALDEIA","RJ",20,6,0,1,0
2002,330530,"SAO SEBASTIAO DO ALTO","RJ",1,1,0,0,0
2002,330540,"SAPUCAIA","RJ",18,3,0,1,0
2002,330550,"SAQUAREMA","RJ",6,5,0,0,0
2002,330555,"SEROPEDICA","RJ",35,10,3,1,0
2002,330560,"SILVA JARDIM","RJ",11,5,0,2,0
2002,330570,"SUMIDOURO","RJ",4,0,0,1,0
2002,330575,"TANGUA","RJ",11,1,0,0,0
2002,330580,"TERESOPOLIS","RJ",142,29,9,1,0
2002,330590,"TRAJANO DE MORAIS","RJ",6,1,1,0,0
2002,330600,"TRES RIOS","RJ",150,28,29,3,0
2002,330610,"VALENCA","RJ",41,9,2,0,0
2002,330615,"VARRE-SAI","RJ",15,2,0,0,0
2002,330620,"VASSOURAS","RJ",62,10,0,2,0
2002,330630,"VOLTA REDONDA","RJ",624,166,19,3,0
2002,350000,"IGNORADO SAO PAULO","SP",491,76,34,52,0
2002,350010,"ADAMANTINA","SP",294,11,7,0,0
2002,350020,"ADOLFO","SP",18,0,0,0,0
2002,350030,"AGUAI","SP",42,7,1,0,0
2002,350040,"AGUAS DA PRATA","SP",10,0,2,0,0
2002,350050,"AGUAS DE LINDOIA","SP",30,4,0,0,0
2002,350055,"AGUAS DE SANTA BARBARA","SP",8,0,0,0,0
2002,350060,"AGUAS DE SAO PEDRO","SP",2,2,0,0,0
2002,350070,"AGUDOS","SP",70,4,3,0,0
2002,350075,"ALAMBARI","SP",7,2,1,1,0
2002,350080,"ALFREDO MARCONDES","SP",4,1,0,0,0
2002,350090,"ALTAIR","SP",20,0,0,0,0
2002,350100,"ALTINOPOLIS","SP",46,3,2,0,0
2002,350110,"ALTO ALEGRE","SP",9,1,0,0,0
2002,350115,"ALUMINIO","SP",233,5,13,1,0
2002,350120,"ALVARES FLORENCE","SP",11,0,1,1,0
2002,350130,"ALVARES MACHADO","SP",21,3,0,0,0
2002,350140,"ALVARO DE CARVALHO","SP",2,0,0,0,0
2002,350150,"ALVINLANDIA","SP",1,0,0,0,0
2002,350160,"AMERICANA","SP",1188,192,35,3,0
2002,350170,"AMERICO BRASILIENSE","SP",130,3,0,0,0
2002,350180,"AMERICO DE CAMPOS","SP",18,2,0,0,0
2002,350190,"AMPARO","SP",343,34,10,1,0
2002,350200,"ANALANDIA","SP",28,1,2,0,0
2002,350210,"ANDRADINA","SP",215,18,2,0,0
2002,350220,"ANGATUBA","SP",24,0,0,0,0
2002,350230,"ANHEMBI","SP",6,1,0,1,0
2002,350240,"ANHUMAS","SP",6,1,0,1,0
2002,350250,"APARECIDA","SP",94,14,0,1,0
2002,350260,"APARECIDA D OESTE","SP",1,0,0,0,0
2002,350270,"APIAI","SP",30,28,0,0,0
2002,350275,"ARACARIGUAMA","SP",93,16,0,1,0
2002,350280,"ARACATUBA","SP",654,124,13,2,0
2002,350290,"ARACOIABA DA SERRA","SP",25,10,1,1,0
2002,350300,"ARAMINA","SP",65,0,0,0,0
2002,350310,"ARANDU","SP",7,1,0,0,0
2002,350315,"ARAPEI","SP",4,0,0,0,0
2002,350320,"ARARAQUARA","SP",1383,142,36,10,0
2002,350330,"ARARAS","SP",395,66,8,4,0
2002,350335,"ARCO-IRIS","SP",2,0,0,0,0
2002,350340,"AREALVA","SP",9,1,2,0,0
2002,350350,"AREIAS","SP",1,0,0,0,0
2002,350360,"AREIOPOLIS","SP",15,1,1,0,0
2002,350370,"ARIRANHA","SP",76,3,0,1,0
2002,350380,"ARTUR NOGUEIRA","SP",40,11,4,0,0
2002,350390,"ARUJA","SP",143,26,12,1,0
2002,350395,"ASPASIA","SP",0,0,0,0,0
2002,350400,"ASSIS","SP",210,22,3,0,0
2002,350410,"ATIBAIA","SP",163,32,6,1,0
2002,350420,"AURIFLAMA","SP",12,0,0,0,0
2002,350430,"AVAI","SP",5,0,0,0,0
2002,350440,"AVANHANDAVA","SP",44,1,2,1,0
2002,350450,"AVARE","SP",92,9,2,0,0
2002,350460,"BADY BASSITT","SP",47,2,1,1,0
2002,350470,"BALBINOS","SP",1,0,0,0,0
2002,350480,"BALSAMO","SP",6,1,0,0,0
2002,350490,"BANANAL","SP",11,0,0,0,0
2002,350500,"BARAO DE ANTONINA","SP",1,0,0,0,0
2002,350510,"BARBOSA","SP",3,0,1,0,0
2002,350520,"BARIRI","SP",70,4,0,2,0
2002,350530,"BARRA BONITA","SP",212,7,3,0,0
2002,350535,"BARRA DO CHAPEU","SP",0,0,0,0,0
2002,350540,"BARRA DO TURVO","SP",1,0,0,0,0
2002,350550,"BARRETOS","SP",335,26,18,3,0
2002,350560,"BARRINHA","SP",34,1,0,0,0
2002,350570,"BARUERI","SP",1314,320,204,15,0
2002,350580,"BASTOS","SP",77,7,0,0,0
2002,350590,"BATATAIS","SP",382,18,3,2,0
2002,350600,"BAURU","SP",877,153,122,5,0
2002,350610,"BEBEDOURO","SP",307,33,4,0,0
2002,350620,"BENTO DE ABREU","SP",78,0,2,1,0
2002,350630,"BERNARDINO DE CAMPOS","SP",27,1,0,0,0
2002,350635,"BERTIOGA","SP",35,4,3,0,0
2002,350640,"BILAC","SP",15,2,2,1,0
2002,350650,"BIRIGUI","SP",219,98,58,0,0
2002,350660,"BIRITIBA-MIRIM","SP",17,3,2,0,0
2002,350670,"BOA ESPERANCA DO SUL","SP",76,1,0,0,0
2002,350680,"BOCAINA","SP",34,0,1,0,0
2002,350690,"BOFETE","SP",8,0,0,0,0
2002,350700,"BOITUVA","SP",140,9,7,1,0
2002,350710,"BOM JESUS DOS PERDOES","SP",16,2,0,1,0
2002,350715,"BOM SUCESSO DE ITARARE","SP",6,0,0,0,0
2002,350720,"BORA","SP",0,0,0,0,0
2002,350730,"BORACEIA","SP",18,1,1,0,0
2002,350740,"BORBOREMA","SP",12,1,0,2,0
2002,350745,"BOREBI","SP",4,0,0,0,0
2002,350750,"BOTUCATU","SP",317,27,32,3,0
2002,350760,"BRAGANCA PAULISTA","SP",378,51,5,0,0
2002,350770,"BRAUNA","SP",2,0,0,0,0
2002,350775,"BREJO ALEGRE","SP",0,0,0,0,0
2002,350780,"BRODOWSKI","SP",13,6,0,0,0
2002,350790,"BROTAS","SP",101,0,1,0,0
2002,350800,"BURI","SP",28,3,0,1,0
2002,350810,"BURITAMA","SP",10,1,0,0,0
2002,350820,"BURITIZAL","SP",21,0,0,0,0
2002,350830,"CABRALIA PAULISTA","SP",12,0,0,0,0
2002,350840,"CABREUVA","SP",112,9,14,0,0
2002,350850,"CACAPAVA","SP",388,41,4,1,0
2002,350860,"CACHOEIRA PAULISTA","SP",94,8,0,0,0
2002,350870,"CACONDE","SP",22,1,0,0,0
2002,350880,"CAFELANDIA","SP",17,1,0,1,0
2002,350890,"CAIABU","SP",1,0,0,0,0
2002,350900,"CAIEIRAS","SP",105,12,13,2,0
2002,350910,"CAIUA","SP",6,0,0,0,0
2002,350920,"CAJAMAR","SP",361,65,23,1,0
2002,350925,"CAJATI","SP",79,1,2,1,0
2002,350930,"CAJOBI","SP",26,3,0,0,0
2002,350940,"CAJURU","SP",39,3,0,1,0
2002,350945,"CAMPINA DO MONTE ALEGRE","SP",8,1,0,0,0
2002,350950,"CAMPINAS","SP",2460,488,567,20,0
2002,350960,"CAMPO LIMPO PAULISTA","SP",104,27,9,0,0
2002,350970,"CAMPOS DO JORDAO","SP",84,14,0,0,0
2002,350980,"CAMPOS NOVOS PAULISTA","SP",0,0,0,0,0
2002,350990,"CANANEIA","SP",0,0,1,0,0
2002,350995,"CANAS","SP",4,2,0,0,0
2002,351000,"CANDIDO MOTA","SP",56,3,1,0,0
2002,351010,"CANDIDO RODRIGUES","SP",1,0,0,0,0
2002,351015,"CANITAR","SP",41,2,0,1,0
2002,351020,"CAPAO BONITO","SP",63,11,0,1,0
2002,351030,"CAPELA DO ALTO","SP",16,4,0,0,0
2002,351040,"CAPIVARI","SP",92,5,7,0,0
2002,351050,"CARAGUATATUBA","SP",119,23,3,1,0
2002,351060,"CARAPICUIBA","SP",248,34,32,5,0
2002,351070,"CARDOSO","SP",6,0,0,0,0
2002,351080,"CASA BRANCA","SP",54,4,4,1,0
2002,351090,"CASSIA DOS COQUEIROS","SP",1,0,0,0,0
2002,351100,"CASTILHO","SP",46,2,0,0,0
2002,351110,"CATANDUVA","SP",318,41,7,2,0
2002,351120,"CATIGUA","SP",26,3,0,0,0
2002,351130,"CEDRAL","SP",12,4,0,1,0
2002,351140,"CERQUEIRA CESAR","SP",19,1,0,0,0
2002,351150,"CERQUILHO","SP",75,5,1,1,0
2002,351160,"CESARIO LANGE","SP",8,0,0,1,0
2002,351170,"CHARQUEADA","SP",29,1,2,0,0
2002,351190,"CLEMENTINA","SP",13,0,1,0,0
2002,351200,"COLINA","SP",27,1,0,0,0
2002,351210,"COLOMBIA","SP",26,0,0,0,0
2002,351220,"CONCHAL","SP",62,3,0,0,0
2002,351230,"CONCHAS","SP",19,2,1,0,0
2002,351240,"CORDEIROPOLIS","SP",68,9,1,1,0
2002,351250,"COROADOS","SP",6,1,0,0,0
2002,351260,"CORONEL MACEDO","SP",2,1,0,0,0
2002,351270,"CORUMBATAI","SP",26,2,2,0,0
2002,351280,"COSMOPOLIS","SP",166,17,23,1,0
2002,351290,"COSMORAMA","SP",5,0,0,0,0
2002,351300,"COTIA","SP",333,50,64,7,0
2002,351310,"CRAVINHOS","SP",49,5,1,0,0
2002,351320,"CRISTAIS PAULISTA","SP",12,1,0,0,0
2002,351330,"CRUZALIA","SP",1,0,0,0,0
2002,351340,"CRUZEIRO","SP",455,41,4,2,0
2002,351350,"CUBATAO","SP",636,60,24,6,0
2002,351360,"CUNHA","SP",4,0,0,0,0
2002,351370,"DESCALVADO","SP",67,4,1,1,0
2002,351380,"DIADEMA","SP",1979,191,149,5,0
2002,351385,"DIRCE REIS","SP",2,0,0,0,0
2002,351390,"DIVINOLANDIA","SP",5,0,0,0,0
2002,351400,"DOBRADA","SP",5,0,0,0,0
2002,351410,"DOIS CORREGOS","SP",75,3,0,0,0
2002,351420,"DOLCINOPOLIS","SP",1,1,0,0,0
2002,351430,"DOURADO","SP",9,0,0,0,0
2002,351440,"DRACENA","SP",97,8,4,3,0
2002,351450,"DUARTINA","SP",9,3,0,0,0
2002,351460,"DUMONT","SP",10,4,3,0,0
