"Ano","Municipio_COD-IBGE","Municipio_Nome","UF","Quantidade_Acidentes_com_CAT_Tipicos","Quantidade_Acidentes_com_CAT_Trajeto"	,"Quantidade_Acidentes_com_CAT_Doenca_Profissional","Quantidade_Obitos","Quantidade_Acidentes_Sem_CAT"
2003,430890,"GETULIO VARGAS","RS",22,3,1,0,0
2003,430900,"GIRUA","RS",43,5,0,0,0
2003,430905,"GLORINHA","RS",25,9,2,1,0
2003,430910,"GRAMADO","RS",67,4,1,0,0
2003,430912,"GRAMADO DOS LOUREIROS","RS",1,0,0,0,0
2003,430915,"GRAMADO XAVIER","RS",8,2,0,0,0
2003,430920,"GRAVATAI","RS",836,94,186,2,0
2003,430925,"GUABIJU","RS",0,0,0,0,0
2003,430930,"GUAIBA","RS",179,30,10,0,0
2003,430940,"GUAPORE","RS",52,1,0,0,0
2003,430950,"GUARANI DAS MISSOES","RS",27,1,0,0,0
2003,430955,"HARMONIA","RS",9,0,0,0,0
2003,430957,"HERVEIRAS","RS",11,0,0,0,0
2003,430960,"HORIZONTINA","RS",50,10,1,0,0
2003,430965,"HULHA NEGRA","RS",16,0,12,1,0
2003,430970,"HUMAITA","RS",64,0,0,0,0
2003,430975,"IBARAMA","RS",4,0,0,0,0
2003,430980,"IBIACA","RS",12,0,0,0,0
2003,430990,"IBIRAIARAS","RS",16,1,0,0,0
2003,430995,"IBIRAPUITA","RS",2,0,0,0,0
2003,431000,"IBIRUBA","RS",117,5,1,0,0
2003,431010,"IGREJINHA","RS",54,13,3,1,0
2003,431020,"IJUI","RS",214,18,1,1,0
2003,431030,"ILOPOLIS","RS",15,1,0,0,0
2003,431033,"IMBE","RS",4,3,0,0,0
2003,431036,"IMIGRANTE","RS",15,7,0,0,0
2003,431040,"INDEPENDENCIA","RS",10,1,0,0,0
2003,431041,"INHACORA","RS",2,1,0,0,0
2003,431043,"IPE","RS",4,1,0,0,0
2003,431046,"IPIRANGA DO SUL","RS",0,0,0,0,0
2003,431050,"IRAI","RS",5,1,0,0,0
2003,431053,"ITAARA","RS",8,0,0,0,0
2003,431057,"ITAPUCA","RS",0,0,0,0,0
2003,431060,"ITAQUI","RS",61,3,0,0,0
2003,431065,"ITATI","RS",0,0,0,0,0
2003,431070,"ITATIBA DO SUL","RS",1,0,0,0,0
2003,431080,"IVOTI","RS",79,5,15,0,0
2003,431085,"JABOTICABA","RS",7,1,0,0,0
2003,431087,"JACUIZINHO","RS",1,0,0,0,0
2003,431090,"JACUTINGA","RS",13,0,0,0,0
2003,431100,"JAGUARAO","RS",34,1,1,0,0
2003,431110,"JAGUARI","RS",1,0,0,0,0
2003,431112,"JAQUIRANA","RS",2,0,0,0,0
2003,431113,"JARI","RS",9,0,0,0,0
2003,431115,"JOIA","RS",18,1,0,0,0
2003,431120,"JULIO DE CASTILHOS","RS",112,4,0,0,0
2003,431123,"LAGOA BONITA DO SUL","RS",18,0,0,0,0
2003,431125,"LAGOAO","RS",3,0,0,0,0
2003,431130,"LAGOA VERMELHA","RS",56,5,3,0,0
2003,431140,"LAJEADO","RS",376,69,3,2,0
2003,431142,"LAJEADO DO BUGRE","RS",3,0,0,0,0
2003,431150,"LAVRAS DO SUL","RS",3,1,0,0,0
2003,431160,"LIBERATO SALZANO","RS",65,0,0,0,0
2003,431162,"LINDOLFO COLLOR","RS",23,3,7,0,0
2003,431164,"LINHA NOVA","RS",0,0,0,0,0
2003,431170,"MACHADINHO","RS",17,0,0,1,0
2003,431171,"MACAMBARA","RS",1,0,0,0,0
2003,431175,"MANOEL VIANA","RS",2,0,0,0,0
2003,431177,"MAQUINE","RS",6,1,0,0,0
2003,431179,"MARATA","RS",3,0,1,0,0
2003,431180,"MARAU","RS",394,3,24,0,0
2003,431190,"MARCELINO RAMOS","RS",8,0,0,0,0
2003,431198,"MARIANA PIMENTEL","RS",3,3,0,0,0
2003,431200,"MARIANO MORO","RS",10,0,0,0,0
2003,431205,"MARQUES DE SOUZA","RS",7,1,0,1,0
2003,431210,"MATA","RS",1,0,0,0,0
2003,431213,"MATO CASTELHANO","RS",5,0,0,0,0
2003,431215,"MATO LEITAO","RS",13,2,1,0,0
2003,431217,"MATO QUEIMADO","RS",0,0,0,0,0
2003,431220,"MAXIMILIANO DE ALMEIDA","RS",6,0,0,0,0
2003,431225,"MINAS DO LEAO","RS",10,2,1,0,0
2003,431230,"MIRAGUAI","RS",29,0,0,0,0
2003,431235,"MONTAURI","RS",1,0,0,0,0
2003,431237,"MONTE ALEGRE DOS CAMPOS","RS",1,0,0,0,0
2003,431238,"MONTE BELO DO SUL","RS",5,0,0,0,0
2003,431240,"MONTENEGRO","RS",315,28,7,1,0
2003,431242,"MORMACO","RS",4,0,0,0,0
2003,431244,"MORRINHOS DO SUL","RS",0,0,0,0,0
2003,431245,"MORRO REDONDO","RS",5,2,0,0,0
2003,431247,"MORRO REUTER","RS",56,2,0,0,0
2003,431250,"MOSTARDAS","RS",18,2,0,0,0
2003,431260,"MUCUM","RS",11,1,0,0,0
2003,431261,"MUITOS CAPOES","RS",6,0,0,0,0
2003,431262,"MULITERNO","RS",10,0,0,0,0
2003,431265,"NAO-ME-TOQUE","RS",25,3,0,0,0
2003,431267,"NICOLAU VERGUEIRO","RS",4,0,0,0,0
2003,431270,"NONOAI","RS",5,2,0,0,0
2003,431275,"NOVA ALVORADA","RS",10,0,0,0,0
2003,431280,"NOVA ARACA","RS",8,1,0,0,0
2003,431290,"NOVA BASSANO","RS",48,1,4,0,0
2003,431295,"NOVA BOA VISTA","RS",8,0,0,0,0
2003,431300,"NOVA BRESCIA","RS",16,0,0,0,0
2003,431301,"NOVA CANDELARIA","RS",8,0,0,0,0
2003,431303,"NOVA ESPERANCA DO SUL","RS",30,2,1,0,0
2003,431306,"NOVA HARTZ","RS",31,3,4,0,0
2003,431308,"NOVA PADUA","RS",6,0,0,0,0
2003,431310,"NOVA PALMA","RS",10,0,0,0,0
2003,431320,"NOVA PETROPOLIS","RS",55,7,1,0,0
2003,431330,"NOVA PRATA","RS",206,7,2,0,0
2003,431333,"NOVA RAMADA","RS",5,0,0,0,0
2003,431335,"NOVA ROMA DO SUL","RS",10,0,0,0,0
2003,431337,"NOVA SANTA RITA","RS",18,2,10,0,0
2003,431339,"NOVO CABRAIS","RS",11,0,0,0,0
2003,431340,"NOVO HAMBURGO","RS",941,151,101,3,0
2003,431342,"NOVO MACHADO","RS",20,0,0,0,0
2003,431344,"NOVO TIRADENTES","RS",0,0,0,0,0
2003,431346,"NOVO XINGU","RS",4,0,0,0,0
2003,431349,"NOVO BARREIRO","RS",8,0,0,0,0
2003,431350,"OSORIO","RS",52,7,1,2,0
2003,431360,"PAIM FILHO","RS",0,0,0,0,0
2003,431365,"PALMARES DO SUL","RS",18,0,0,0,0
2003,431370,"PALMEIRA DAS MISSOES","RS",41,2,0,0,0
2003,431380,"PALMITINHO","RS",1,2,0,0,0
2003,431390,"PANAMBI","RS",179,9,0,1,0
2003,431395,"PANTANO GRANDE","RS",17,1,0,0,0
2003,431400,"PARAI","RS",9,0,0,0,0
2003,431402,"PARAISO DO SUL","RS",10,3,0,0,0
2003,431403,"PARECI NOVO","RS",3,0,0,0,0
2003,431405,"PAROBE","RS",295,38,1,0,0
2003,431406,"PASSA SETE","RS",32,0,0,0,0
2003,431407,"PASSO DO SOBRADO","RS",10,3,0,0,0
2003,431410,"PASSO FUNDO","RS",1326,97,38,3,0
2003,431413,"PAULO BENTO","RS",10,0,0,0,0
2003,431415,"PAVERAMA","RS",69,6,1,0,0
2003,431417,"PEDRAS ALTAS","RS",1,0,0,0,0
2003,431420,"PEDRO OSORIO","RS",8,0,0,1,0
2003,431430,"PEJUCARA","RS",2,0,0,0,0
2003,431440,"PELOTAS","RS",407,70,21,3,0
2003,431442,"PICADA CAFE","RS",33,1,2,0,0
2003,431445,"PINHAL","RS",8,0,0,0,0
2003,431446,"PINHAL DA SERRA","RS",3,1,0,0,0
2003,431447,"PINHAL GRANDE","RS",2,0,0,0,0
2003,431450,"PINHEIRO MACHADO","RS",4,0,0,0,0
2003,431453,"PINTO BANDEIRA","RS",0,0,0,0,0
2003,431460,"PIRATINI","RS",68,1,0,0,0
2003,431470,"PLANALTO","RS",6,0,0,0,0
2003,431475,"POCO DAS ANTAS","RS",11,0,0,0,0
2003,431477,"PONTAO","RS",1,0,0,0,0
2003,431478,"PONTE PRETA","RS",10,0,0,0,0
2003,431480,"PORTAO","RS",101,9,4,0,0
2003,431490,"PORTO ALEGRE","RS",7550,1380,1060,17,0
2003,431500,"PORTO LUCENA","RS",85,2,0,0,0
2003,431505,"PORTO MAUA","RS",1,0,0,0,0
2003,431507,"PORTO VERA CRUZ","RS",37,0,0,0,0
2003,431510,"PORTO XAVIER","RS",101,0,0,0,0
2003,431513,"POUSO NOVO","RS",2,0,0,2,0
2003,431514,"PRESIDENTE LUCENA","RS",1,2,0,0,0
2003,431515,"PROGRESSO","RS",3,1,0,0,0
2003,431517,"PROTASIO ALVES","RS",2,1,0,0,0
2003,431520,"PUTINGA","RS",35,1,0,0,0
2003,431530,"QUARAI","RS",14,0,0,0,0
2003,431531,"QUATRO IRMAOS","RS",2,0,0,0,0
2003,431532,"QUEVEDOS","RS",1,0,0,0,0
2003,431535,"QUINZE DE NOVEMBRO","RS",2,0,0,0,0
2003,431540,"REDENTORA","RS",9,0,0,0,0
2003,431545,"RELVADO","RS",9,0,0,0,0
2003,431550,"RESTINGA SECA","RS",21,3,2,0,0
2003,431555,"RIO DOS INDIOS","RS",28,0,0,0,0
2003,431560,"RIO GRANDE","RS",611,59,23,5,0
2003,431570,"RIO PARDO","RS",43,8,0,0,0
2003,431575,"RIOZINHO","RS",4,3,0,0,0
2003,431580,"ROCA SALES","RS",37,2,1,0,0
2003,431590,"RODEIO BONITO","RS",3,0,0,0,0
2003,431595,"ROLADOR","RS",1,0,0,0,0
2003,431600,"ROLANTE","RS",21,7,0,0,0
2003,431610,"RONDA ALTA","RS",1,0,0,0,0
2003,431620,"RONDINHA","RS",6,0,0,0,0
2003,431630,"ROQUE GONZALES","RS",1,1,0,0,0
2003,431640,"ROSARIO DO SUL","RS",54,0,3,0,0
2003,431642,"SAGRADA FAMILIA","RS",6,0,0,0,0
2003,431643,"SALDANHA MARINHO","RS",2,0,0,0,0
2003,431645,"SALTO DO JACUI","RS",12,0,0,0,0
2003,431647,"SALVADOR DAS MISSOES","RS",1,0,0,0,0
2003,431650,"SALVADOR DO SUL","RS",46,10,1,1,0
2003,431660,"SANANDUVA","RS",52,1,0,0,0
2003,431670,"SANTA BARBARA DO SUL","RS",9,0,0,0,0
2003,431673,"SANTA CECILIA DO SUL","RS",0,1,0,0,0
2003,431675,"SANTA CLARA DO SUL","RS",11,0,0,0,0
2003,431680,"SANTA CRUZ DO SUL","RS",437,100,112,2,0
2003,431690,"SANTA MARIA","RS",726,50,12,3,0
2003,431695,"SANTA MARIA DO HERVAL","RS",18,0,0,0,0
2003,431697,"SANTA MARGARIDA DO SUL","RS",2,0,0,0,0
2003,431700,"SANTANA DA BOA VISTA","RS",3,0,0,0,0
2003,431710,"SANTANA DO LIVRAMENTO","RS",71,16,9,1,0
2003,431720,"SANTA ROSA","RS",223,28,2,1,0
2003,431725,"SANTA TEREZA","RS",9,0,3,0,0
2003,431730,"SANTA VITORIA DO PALMAR","RS",37,2,0,1,0
2003,431740,"SANTIAGO","RS",44,9,1,1,0
2003,431750,"SANTO ANGELO","RS",195,31,1,0,0
2003,431755,"SANTO ANTONIO DO PALMA","RS",14,0,0,0,0
2003,431760,"SANTO ANTONIO DA PATRULHA","RS",55,6,1,0,0
2003,431770,"SANTO ANTONIO DAS MISSOES","RS",7,0,0,0,0
2003,431775,"SANTO ANTONIO DO PLANALTO","RS",5,0,0,0,0
2003,431780,"SANTO AUGUSTO","RS",22,1,0,0,0
2003,431790,"SANTO CRISTO","RS",110,2,0,0,0
2003,431795,"SANTO EXPEDITO DO SUL","RS",6,3,0,0,0
2003,431800,"SAO BORJA","RS",104,9,0,1,0
2003,431805,"SAO DOMINGOS DO SUL","RS",10,0,0,0,0
2003,431810,"SAO FRANCISCO DE ASSIS","RS",32,1,0,0,0
2003,431820,"SAO FRANCISCO DE PAULA","RS",25,0,0,0,0
2003,431830,"SAO GABRIEL","RS",54,1,1,2,0
2003,431840,"SAO JERONIMO","RS",25,1,2,0,0
2003,431842,"SAO JOAO DA URTIGA","RS",11,0,0,0,0
2003,431843,"SAO JOAO DO POLESINE","RS",1,0,0,0,0
2003,431844,"SAO JORGE","RS",14,30,1,0,0
2003,431845,"SAO JOSE DAS MISSOES","RS",4,0,0,0,0
2003,431846,"SAO JOSE DO HERVAL","RS",0,0,0,0,0
2003,431848,"SAO JOSE DO HORTENCIO","RS",2,0,0,0,0
2003,431849,"SAO JOSE DO INHACORA","RS",7,0,0,0,0
2003,431850,"SAO JOSE DO NORTE","RS",32,1,0,1,0
2003,431860,"SAO JOSE DO OURO","RS",13,0,0,0,0
2003,431861,"SAO JOSE DO SUL","RS",2,0,0,0,0
2003,431862,"SAO JOSE DOS AUSENTES","RS",1,0,0,0,0
2003,431870,"SAO LEOPOLDO","RS",479,87,40,1,0
2003,431880,"SAO LOURENCO DO SUL","RS",80,1,0,0,0
2003,431890,"SAO LUIZ GONZAGA","RS",58,5,0,0,0
2003,431900,"SAO MARCOS","RS",136,2,1,0,0
2003,431910,"SAO MARTINHO","RS",28,0,0,0,0
2003,431912,"SAO MARTINHO DA SERRA","RS",4,0,0,0,0
2003,431915,"SAO MIGUEL DAS MISSOES","RS",9,0,0,0,0
2003,431920,"SAO NICOLAU","RS",1,0,0,0,0
2003,431930,"SAO PAULO DAS MISSOES","RS",9,0,0,0,0
2003,431935,"SAO PEDRO DA SERRA","RS",2,0,0,0,0
2003,431936,"SAO PEDRO DAS MISSOES","RS",1,0,0,0,0
2003,431937,"SAO PEDRO DO BUTIA","RS",1,0,0,0,0
2003,431940,"SAO PEDRO DO SUL","RS",8,2,0,0,0
2003,431950,"SAO SEBASTIAO DO CAI","RS",101,3,0,0,0
2003,431960,"SAO SEPE","RS",28,6,0,0,0
2003,431970,"SAO VALENTIM","RS",44,0,0,0,0
2003,431971,"SAO VALENTIM DO SUL","RS",1,1,0,0,0
2003,431973,"SAO VALERIO DO SUL","RS",2,0,0,0,0
2003,431975,"SAO VENDELINO","RS",5,0,0,0,0
2003,431980,"SAO VICENTE DO SUL","RS",17,0,0,0,0
2003,431990,"SAPIRANGA","RS",178,38,34,2,0
2003,432000,"SAPUCAIA DO SUL","RS",312,58,46,0,0
2003,432010,"SARANDI","RS",28,5,0,0,0
2003,432020,"SEBERI","RS",3,2,0,0,0
2003,432023,"SEDE NOVA","RS",41,1,0,0,0
2003,432026,"SEGREDO","RS",24,0,0,0,0
2003,432030,"SELBACH","RS",9,0,0,0,0
2003,432032,"SENADOR SALGADO FILHO","RS",12,0,0,0,0
2003,432035,"SENTINELA DO SUL","RS",3,0,0,0,0
2003,432040,"SERAFINA CORREA","RS",162,2,15,0,0
2003,432045,"SERIO","RS",14,1,0,0,0
2003,432050,"SERTAO","RS",6,0,0,1,0
2003,432055,"SERTAO SANTANA","RS",3,0,0,0,0
2003,432057,"SETE DE SETEMBRO","RS",1,0,0,0,0
2003,432060,"SEVERIANO DE ALMEIDA","RS",26,2,0,0,0
2003,432065,"SILVEIRA MARTINS","RS",0,0,0,0,0
2003,432067,"SINIMBU","RS",21,2,0,0,0
2003,432070,"SOBRADINHO","RS",44,2,0,0,0
2003,432080,"SOLEDADE","RS",48,0,0,0,0
2003,432085,"TABAI","RS",5,2,1,1,0
2003,432090,"TAPEJARA","RS",39,3,0,0,0
2003,432100,"TAPERA","RS",38,0,0,0,0
2003,432110,"TAPES","RS",25,4,0,0,0
2003,432120,"TAQUARA","RS",91,8,2,0,0
2003,432130,"TAQUARI","RS",92,5,2,0,0
2003,432132,"TAQUARUCU DO SUL","RS",4,0,0,0,0
2003,432135,"TAVARES","RS",0,0,0,0,0
2003,432140,"TENENTE PORTELA","RS",35,0,0,0,0
2003,432143,"TERRA DE AREIA","RS",5,2,0,0,0
2003,432145,"TEUTONIA","RS",119,23,0,1,0
2003,432146,"TIO HUGO","RS",5,0,0,0,0
2003,432147,"TIRADENTES DO SUL","RS",45,0,1,0,0
2003,432150,"TORRES","RS",46,3,2,0,0
2003,432160,"TRAMANDAI","RS",31,3,0,0,0
2003,432162,"TRAVESSEIRO","RS",1,0,0,0,0
2003,432163,"TRES ARROIOS","RS",21,0,0,0,0
2003,432166,"TRES CACHOEIRAS","RS",16,0,0,1,0
2003,432170,"TRES COROAS","RS",31,6,0,0,0
2003,432180,"TRES DE MAIO","RS",59,3,0,0,0
2003,432183,"TRES FORQUILHAS","RS",0,0,0,0,0
2003,432185,"TRES PALMEIRAS","RS",3,0,0,0,0
2003,432190,"TRES PASSOS","RS",76,5,1,0,0
2003,432195,"TRINDADE DO SUL","RS",36,1,0,0,0
2003,432200,"TRIUNFO","RS",230,9,4,1,0
2003,432210,"TUCUNDUVA","RS",20,0,0,0,0
2003,432218,"TUPANCI DO SUL","RS",3,0,0,0,0
2003,432220,"TUPANCIRETA","RS",40,2,1,0,0
2003,432225,"TUPANDI","RS",13,0,0,0,0
2003,432230,"TUPARENDI","RS",99,1,0,0,0
2003,432232,"TURUCU","RS",8,0,0,0,0
2003,432234,"UBIRETAMA","RS",20,0,0,0,0
2003,432235,"UNIAO DA SERRA","RS",6,0,0,0,0
2003,432237,"UNISTALDA","RS",0,0,0,0,0
2003,432240,"URUGUAIANA","RS",213,25,4,3,0
2003,432250,"VACARIA","RS",226,5,1,1,0
2003,432252,"VALE VERDE","RS",3,1,0,0,0
2003,432253,"VALE DO SOL","RS",13,1,0,0,0
2003,432254,"VALE REAL","RS",5,1,0,0,0
2003,432255,"VANINI","RS",1,0,0,0,0
2003,432260,"VENANCIO AIRES","RS",375,48,3,2,0
2003,432270,"VERA CRUZ","RS",90,8,6,0,0
2003,432280,"VERANOPOLIS","RS",224,15,12,0,0
2003,432285,"VESPASIANO CORREA","RS",20,0,0,0,0
2003,432290,"VIADUTOS","RS",19,0,0,0,0
2003,432300,"VIAMAO","RS",227,54,4,1,0
2003,432310,"VICENTE DUTRA","RS",1,0,0,0,0
2003,432320,"VICTOR GRAEFF","RS",2,2,0,0,0
2003,432330,"VILA FLORES","RS",2,1,0,0,0
2003,432335,"VILA LANGARO","RS",4,0,0,0,0
2003,432340,"VILA MARIA","RS",14,0,0,0,0
2003,432345,"VILA NOVA DO SUL","RS",4,0,0,0,0
2003,432350,"VISTA ALEGRE","RS",0,0,0,0,0
2003,432360,"VISTA ALEGRE DO PRATA","RS",0,0,0,0,0
2003,432370,"VISTA GAUCHA","RS",6,0,0,0,0
2003,432375,"VITORIA DAS MISSOES","RS",1,0,0,0,0
2003,432377,"WESTFALIA","RS",10,2,0,0,0
2003,432380,"XANGRI-LA","RS",12,2,0,0,0
2003,500000,"IGNORADO MATO GROSSO SUL","MS",0,0,0,1,0
2003,500020,"AGUA CLARA","MS",71,2,0,0,0
2003,500025,"ALCINOPOLIS","MS",4,0,0,0,0
2003,500060,"AMAMBAI","MS",49,8,0,4,0
2003,500070,"ANASTACIO","MS",56,3,1,0,0
2003,500080,"ANAURILANDIA","MS",12,0,1,1,0
2003,500085,"ANGELICA","MS",10,2,0,0,0
2003,500090,"ANTONIO JOAO","MS",1,0,0,0,0
2003,500100,"APARECIDA DO TABOADO","MS",41,2,0,0,0
2003,500110,"AQUIDAUANA","MS",44,10,2,0,0
2003,500124,"ARAL MOREIRA","MS",1,0,0,0,0
2003,500150,"BANDEIRANTES","MS",9,2,0,0,0
2003,500190,"BATAGUASSU","MS",85,2,0,4,0
2003,500200,"BATAYPORA","MS",33,0,0,0,0
2003,500210,"BELA VISTA","MS",11,2,0,2,0
2003,500215,"BODOQUENA","MS",11,0,0,0,0
2003,500220,"BONITO","MS",20,1,0,0,0
2003,500230,"BRASILANDIA","MS",72,3,3,0,0
2003,500240,"CAARAPO","MS",22,0,0,0,0
2003,500260,"CAMAPUA","MS",19,2,0,1,0
2003,500270,"CAMPO GRANDE","MS",1418,358,96,16,0
2003,500280,"CARACOL","MS",3,1,0,0,0
2003,500290,"CASSILANDIA","MS",31,3,0,0,0
2003,500295,"CHAPADAO DO SUL","MS",29,3,0,0,0
2003,500310,"CORGUINHO","MS",4,0,0,0,0
2003,500315,"CORONEL SAPUCAIA","MS",2,0,0,0,0
2003,500320,"CORUMBA","MS",111,4,2,1,0
2003,500325,"COSTA RICA","MS",40,2,0,0,0
2003,500330,"COXIM","MS",41,3,1,2,0
2003,500345,"DEODAPOLIS","MS",3,2,0,0,0
2003,500348,"DOIS IRMAOS DO BURITI","MS",13,0,0,0,0
2003,500350,"DOURADINA","MS",0,0,0,0,0
2003,500370,"DOURADOS","MS",328,61,4,4,0
2003,500375,"ELDORADO","MS",21,1,0,0,0
2003,500380,"FATIMA DO SUL","MS",4,1,0,0,0
2003,500400,"GLORIA DE DOURADOS","MS",4,1,0,0,0
2003,500410,"GUIA LOPES DA LAGUNA","MS",1,2,0,0,0
2003,500430,"IGUATEMI","MS",36,5,0,1,0
2003,500440,"INOCENCIA","MS",9,1,0,1,0
2003,500450,"ITAPORA","MS",11,2,3,0,0
2003,500460,"ITAQUIRAI","MS",15,1,0,1,0
2003,500470,"IVINHEMA","MS",53,6,0,0,0
2003,500480,"JAPORA","MS",9,0,0,0,0
2003,500490,"JARAGUARI","MS",2,0,0,0,0
2003,500500,"JARDIM","MS",10,1,0,0,0
2003,500510,"JATEI","MS",5,1,0,0,0
2003,500515,"JUTI","MS",6,0,0,1,0
2003,500520,"LADARIO","MS",16,3,0,0,0
2003,500525,"LAGUNA CARAPA","MS",5,0,0,0,0
2003,500540,"MARACAJU","MS",56,5,0,1,0
2003,500560,"MIRANDA","MS",57,0,0,0,0
2003,500568,"MUNDO NOVO","MS",12,3,0,0,0
2003,500570,"NAVIRAI","MS",223,9,3,0,0
2003,500580,"NIOAQUE","MS",9,2,0,1,0
2003,500600,"NOVA ALVORADA DO SUL","MS",23,9,0,1,0
2003,500620,"NOVA ANDRADINA","MS",194,23,2,2,0
2003,500625,"NOVO HORIZONTE DO SUL","MS",9,2,0,0,0
2003,500630,"PARANAIBA","MS",77,9,1,0,0
2003,500635,"PARANHOS","MS",3,0,0,0,0
2003,500640,"PEDRO GOMES","MS",12,1,0,0,0
2003,500660,"PONTA PORA","MS",53,4,0,2,0
2003,500690,"PORTO MURTINHO","MS",23,1,0,0,0
2003,500710,"RIBAS DO RIO PARDO","MS",62,4,1,0,0
2003,500720,"RIO BRILHANTE","MS",78,1,0,1,0
2003,500730,"RIO NEGRO","MS",3,1,0,0,0
2003,500740,"RIO VERDE DE MATO GROSSO","MS",21,5,0,0,0
2003,500750,"ROCHEDO","MS",6,0,0,0,0
2003,500755,"SANTA RITA DO PARDO","MS",22,1,0,2,0
2003,500769,"SAO GABRIEL DO OESTE","MS",37,0,3,0,0
2003,500770,"SETE QUEDAS","MS",0,2,0,1,0
2003,500780,"SELVIRIA","MS",9,3,0,0,0
2003,500790,"SIDROLANDIA","MS",227,2,1,0,0
2003,500793,"SONORA","MS",36,5,0,0,0
2003,500795,"TACURU","MS",6,0,0,0,0
2003,500797,"TAQUARUSSU","MS",4,1,0,0,0
2003,500800,"TERENOS","MS",13,2,1,1,0
2003,500830,"TRES LAGOAS","MS",260,28,5,1,0
2003,500840,"VICENTINA","MS",1,0,0,0,0
2003,510000,"IGNORADO MATO GROSSO","MT",0,0,0,1,0
2003,510010,"ACORIZAL","MT",3,1,0,0,0
2003,510020,"AGUA BOA","MT",15,1,0,0,0
2003,510025,"ALTA FLORESTA","MT",82,17,1,3,0
2003,510030,"ALTO ARAGUAIA","MT",14,1,0,4,0
2003,510035,"ALTO BOA VISTA","MT",1,2,0,0,0
2003,510040,"ALTO GARCAS","MT",19,3,0,1,0
2003,510050,"ALTO PARAGUAI","MT",3,0,0,0,0
2003,510060,"ALTO TAQUARI","MT",19,1,0,1,0
2003,510080,"APIACAS","MT",5,0,0,2,0
2003,510100,"ARAGUAIANA","MT",10,0,0,0,0
2003,510120,"ARAGUAINHA","MT",0,0,0,0,0
2003,510125,"ARAPUTANGA","MT",59,7,1,0,0
2003,510130,"ARENAPOLIS","MT",2,0,0,0,0
2003,510140,"ARIPUANA","MT",46,3,0,2,0
2003,510160,"BARAO DE MELGACO","MT",3,0,0,0,0
2003,510170,"BARRA DO BUGRES","MT",56,7,0,0,0
2003,510180,"BARRA DO GARCAS","MT",78,15,7,2,0
2003,510185,"BOM JESUS DO ARAGUAIA","MT",2,1,0,0,0
2003,510190,"BRASNORTE","MT",42,1,0,1,0
2003,510250,"CACERES","MT",80,10,0,3,0
2003,510260,"CAMPINAPOLIS","MT",0,1,0,0,0
2003,510263,"CAMPO NOVO DO PARECIS","MT",48,4,0,2,0
2003,510267,"CAMPO VERDE","MT",66,7,0,2,0
2003,510268,"CAMPOS DE JULIO","MT",1,1,0,0,0
2003,510270,"CANARANA","MT",25,0,0,0,0
2003,510279,"CARLINDA","MT",6,2,0,0,0
2003,510285,"CASTANHEIRA","MT",2,0,0,0,0
2003,510300,"CHAPADA DOS GUIMARAES","MT",10,2,1,1,0
2003,510305,"CLAUDIA","MT",77,4,53,0,0
2003,510310,"COCALINHO","MT",5,0,0,0,0
2003,510320,"COLIDER","MT",26,1,7,1,0
2003,510325,"COLNIZA","MT",10,2,0,3,0
2003,510330,"COMODORO","MT",20,3,0,0,0
2003,510335,"CONFRESA","MT",5,1,0,0,0
2003,510336,"CONQUISTA D OESTE","MT",2,0,0,0,0
2003,510337,"COTRIGUACU","MT",11,1,1,1,0
2003,510340,"CUIABA","MT",805,201,38,14,0
2003,510343,"CURVELANDIA","MT",2,1,0,0,0
2003,510345,"DENISE","MT",3,0,0,0,0
2003,510350,"DIAMANTINO","MT",84,4,2,4,0
2003,510360,"DOM AQUINO","MT",10,2,0,1,0
2003,510370,"FELIZ NATAL","MT",17,4,0,1,0
2003,510380,"FIGUEIROPOLIS D OESTE","MT",1,0,0,0,0
2003,510385,"GAUCHA DO NORTE","MT",0,0,1,0,0
2003,510390,"GENERAL CARNEIRO","MT",6,1,0,1,0
2003,510395,"GLORIA D OESTE","MT",0,1,0,0,0
2003,510410,"GUARANTA DO NORTE","MT",14,2,1,0,0
2003,510420,"GUIRATINGA","MT",16,0,0,1,0
2003,510450,"INDIAVAI","MT",0,0,0,0,0
2003,510455,"ITAUBA","MT",18,1,1,2,0
2003,510460,"ITIQUIRA","MT",109,7,1,1,0
2003,510480,"JACIARA","MT",59,6,2,1,0
2003,510490,"JANGADA","MT",8,0,0,1,0
2003,510500,"JAURU","MT",7,2,2,0,0
2003,510510,"JUARA","MT",38,2,0,1,0
2003,510515,"JUINA","MT",40,5,0,3,0
2003,510517,"JURUENA","MT",24,3,1,0,0
2003,510520,"JUSCIMEIRA","MT",10,0,0,0,0
2003,510523,"LAMBARI D OESTE","MT",21,1,0,0,0
2003,510525,"LUCAS DO RIO VERDE","MT",37,5,0,2,0
2003,510530,"LUCIARA","MT",1,0,0,0,0
2003,510550,"VILA BELA DA SANTISSIMA TRINDADE","MT",21,1,0,1,0
2003,510558,"MARCELANDIA","MT",31,9,1,0,0
2003,510560,"MATUPA","MT",14,0,1,1,0
2003,510562,"MIRASSOL D OESTE","MT",26,6,1,0,0
2003,510590,"NOBRES","MT",41,1,0,0,0
2003,510600,"NORTELANDIA","MT",4,0,0,0,0
2003,510610,"NOSSA SENHORA DO LIVRAMENTO","MT",3,1,0,0,0
2003,510615,"NOVA BANDEIRANTES","MT",2,1,0,0,0
2003,510618,"NOVA LACERDA","MT",6,1,0,0,0
